id,created_at,sim_step,sim_time,direction,waiting_time,queue_length,mean_speed,vehicle_count,throughput,congestion_score,tl_state
30800,2026-06-17 06:21:06,77050,77050.0,west,56.972,20,0.638,12,5614,83.63,Srrr
30799,2026-06-17 06:21:06,77050,77050.0,east,90.75,20,0.292,25,8020,97.85,Srrr
30798,2026-06-17 06:21:06,77050,77050.0,south,0.0,0,9.802,15,6025,0.0,Srrr
30797,2026-06-17 06:21:06,77050,77050.0,north,65.251,12,0.92,8,5213,66.8,Srrr
30796,2026-06-17 06:21:06,77040,77040.0,west,50.203,20,0.004,12,5614,84.57,Srrr
30795,2026-06-17 06:21:06,77040,77040.0,east,88.571,20,0.459,25,8020,97.65,Srrr
30794,2026-06-17 06:21:06,77040,77040.0,south,1.538,0,10.772,15,6025,0.0,Srrr
30793,2026-06-17 06:21:06,77040,77040.0,north,55.775,9,1.462,8,5213,48.83,Srrr
30792,2026-06-17 06:21:06,77030,77030.0,west,41.784,20,0.413,12,5614,81.25,Srrr
30791,2026-06-17 06:21:06,77030,77030.0,east,81.696,20,1.394,25,8020,95.29,Srrr
30790,2026-06-17 06:21:06,77030,77030.0,south,41.811,4,8.05,15,6022,32.36,Srrr
30789,2026-06-17 06:21:06,77030,77030.0,north,48.197,6,0.01,8,5213,36.62,Srrr
30788,2026-06-17 06:21:06,77020,77020.0,west,34.175,17,0.153,12,5614,63.31,Srrr
30787,2026-06-17 06:21:06,77020,77020.0,east,73.281,20,0.945,25,8020,92.42,Srrr
30786,2026-06-17 06:21:06,77020,77020.0,south,81.51,17,10.24,15,6012,87.16,Srrr
30785,2026-06-17 06:21:06,77020,77020.0,north,41.248,4,0.744,8,5213,31.91,Srrr
30784,2026-06-17 06:21:06,77010,77010.0,west,24.841,13,0.666,12,5614,49.1,Nrrr
30783,2026-06-17 06:21:06,77010,77010.0,east,64.505,20,0.849,25,8020,89.1,Nrrr
30782,2026-06-17 06:21:06,77010,77010.0,south,89.545,20,1.218,15,6010,99.11,Nrrr
30781,2026-06-17 06:21:06,77010,77010.0,north,32.105,1,0.674,8,5213,19.7,Nrrr
30780,2026-06-17 06:21:06,77000,77000.0,west,18.462,9,0.873,12,5614,34.75,Nrrr
30779,2026-06-17 06:21:06,77000,77000.0,east,57.408,20,1.482,25,8020,83.88,Nrrr
30778,2026-06-17 06:21:06,77000,77000.0,south,90.623,20,1.085,15,6010,100.0,Nrrr
30777,2026-06-17 06:21:06,77000,77000.0,north,50.477,4,11.789,8,5210,36.57,Nrrr
30776,2026-06-17 06:21:06,76990,76990.0,west,10.024,5,0.12,12,5614,18.47,Wrrr
30775,2026-06-17 06:21:06,76990,76990.0,east,48.25,20,1.195,25,8020,82.21,Wrrr
30774,2026-06-17 06:21:06,76990,76990.0,south,89.891,20,0.628,15,6010,100.0,Wrrr
30773,2026-06-17 06:21:06,76990,76990.0,north,89.078,20,1.277,8,5200,96.66,Wrrr
30772,2026-06-17 06:21:06,76980,76980.0,west,1.307,1,0.742,12,5614,4.29,Wrrr
30771,2026-06-17 06:21:06,76980,76980.0,east,41.191,20,0.26,25,8020,76.55,Wrrr
30770,2026-06-17 06:21:06,76980,76980.0,south,89.717,20,0.952,15,6010,100.0,Wrrr
30769,2026-06-17 06:21:06,76980,76980.0,north,89.737,20,0.287,8,5200,100.0,Wrrr
30768,2026-06-17 06:21:06,76970,76970.0,west,0.765,0,8.654,12,5614,1.42,Wrrr
30767,2026-06-17 06:21:06,76970,76970.0,east,32.236,20,0.717,25,8020,76.47,Wrrr
30766,2026-06-17 06:21:06,76970,76970.0,south,86.472,20,1.104,15,6010,99.76,Wrrr
30765,2026-06-17 06:21:06,76970,76970.0,north,89.081,20,1.178,8,5200,97.38,Wrrr
30764,2026-06-17 06:21:06,76960,76960.0,west,18.473,0,11.32,12,5614,7.93,Wrrr
30763,2026-06-17 06:21:06,76960,76960.0,east,24.609,20,1.07,25,8020,71.4,Wrrr
30762,2026-06-17 06:21:06,76960,76960.0,south,80.043,20,1.086,15,6010,98.12,Wrrr
30761,2026-06-17 06:21:06,76960,76960.0,north,90.298,20,0.005,8,5200,98.59,Wrrr
30760,2026-06-17 06:21:06,76950,76950.0,west,57.248,8,8.453,12,5608,50.99,Wrrr
30759,2026-06-17 06:21:06,76950,76950.0,east,16.995,18,1.113,25,8020,63.93,Wrrr
30758,2026-06-17 06:21:06,76950,76950.0,south,70.524,20,0.124,15,6010,89.45,Wrrr
30757,2026-06-17 06:21:06,76950,76950.0,north,90.691,20,0.102,8,5200,100.0,Wrrr
30756,2026-06-17 06:21:06,76940,76940.0,west,89.717,20,0.488,12,5600,98.49,Errr
30755,2026-06-17 06:21:06,76940,76940.0,east,9.248,10,0.23,25,8020,34.46,Errr
30754,2026-06-17 06:21:06,76940,76940.0,south,63.125,20,1.117,15,6010,89.78,Errr
30753,2026-06-17 06:21:06,76940,76940.0,north,89.561,20,1.111,8,5200,98.84,Errr
30752,2026-06-17 06:21:06,76930,76930.0,west,90.894,20,0.167,12,5600,97.33,Errr
30751,2026-06-17 06:21:06,76930,76930.0,east,1.102,1,1.466,25,8020,2.08,Errr
30750,2026-06-17 06:21:06,76930,76930.0,south,55.741,20,0.068,15,6010,85.72,Errr
30749,2026-06-17 06:21:06,76930,76930.0,north,89.309,20,1.167,8,5200,100.0,Errr
30748,2026-06-17 06:21:06,76920,76920.0,west,90.121,20,0.278,12,5600,100.0,Errr
30747,2026-06-17 06:21:06,76920,76920.0,east,0.796,0,8.951,25,8020,2.36,Errr
30746,2026-06-17 06:21:06,76920,76920.0,south,47.338,20,1.024,15,6010,78.25,Errr
30745,2026-06-17 06:21:06,76920,76920.0,north,89.154,20,0.686,8,5200,96.95,Errr
30744,2026-06-17 06:21:06,76910,76910.0,west,90.415,20,1.318,12,5600,100.0,Errr
30743,2026-06-17 06:21:06,76910,76910.0,east,0.0,0,11.36,25,8020,1.48,Errr
30742,2026-06-17 06:21:06,76910,76910.0,south,38.435,20,0.958,15,6010,75.04,Errr
30741,2026-06-17 06:21:06,76910,76910.0,north,89.908,20,1.453,8,5200,98.24,Errr
30740,2026-06-17 06:21:06,76900,76900.0,west,90.662,20,0.25,12,5600,100.0,Errr
30739,2026-06-17 06:21:06,76900,76900.0,east,0.357,0,12.052,25,8020,0.0,Errr
30738,2026-06-17 06:21:06,76900,76900.0,south,31.924,20,0.802,15,6010,71.25,Errr
30737,2026-06-17 06:21:06,76900,76900.0,north,89.024,20,0.174,8,5200,96.89,Errr
30736,2026-06-17 06:21:06,76890,76890.0,west,82.489,20,0.169,12,5600,96.07,Errr
30735,2026-06-17 06:21:06,76890,76890.0,east,25.523,4,11.362,25,8016,22.01,Errr
30734,2026-06-17 06:21:06,76890,76890.0,south,23.218,15,0.013,15,6010,53.89,Errr
30733,2026-06-17 06:21:06,76890,76890.0,north,90.125,20,1.009,8,5200,100.0,Errr
30732,2026-06-17 06:21:06,76880,76880.0,west,75.98,20,1.309,12,5600,91.55,Errr
30731,2026-06-17 06:21:06,76880,76880.0,east,66.982,14,9.86,25,8006,73.0,Errr
30730,2026-06-17 06:21:06,76880,76880.0,south,14.769,10,1.122,15,6010,39.53,Errr
30729,2026-06-17 06:21:06,76880,76880.0,north,82.263,18,1.277,8,5200,88.97,Errr
30728,2026-06-17 06:21:06,76870,76870.0,west,67.565,20,1.141,12,5600,88.8,Srrr
30727,2026-06-17 06:21:06,76870,76870.0,east,90.493,20,1.28,25,8000,100.0,Srrr
30726,2026-06-17 06:21:06,76870,76870.0,south,7.993,5,1.478,15,6010,19.48,Srrr
30725,2026-06-17 06:21:06,76870,76870.0,north,74.157,15,1.283,8,5200,79.81,Srrr
30724,2026-06-17 06:21:06,76860,76860.0,west,59.326,20,1.485,12,5600,86.92,Srrr
30723,2026-06-17 06:21:06,76860,76860.0,east,89.683,20,0.082,25,8000,97.15,Srrr
30722,2026-06-17 06:21:06,76860,76860.0,south,0.372,0,12.994,15,6010,2.09,Srrr
30721,2026-06-17 06:21:06,76860,76860.0,north,66.2,12,1.138,8,5200,67.59,Srrr
30720,2026-06-17 06:21:06,76850,76850.0,west,51.869,20,1.202,12,5600,82.15,Srrr
30719,2026-06-17 06:21:06,76850,76850.0,east,90.665,20,0.602,25,8000,100.0,Srrr
30718,2026-06-17 06:21:06,76850,76850.0,south,0.0,0,12.793,15,6010,0.0,Srrr
30717,2026-06-17 06:21:06,76850,76850.0,north,58.033,10,1.316,8,5200,53.12,Srrr
30716,2026-06-17 06:21:06,76840,76840.0,west,44.153,20,1.132,12,5600,78.59,Srrr
30715,2026-06-17 06:21:06,76840,76840.0,east,82.843,20,1.055,25,8000,95.86,Srrr
30714,2026-06-17 06:21:06,76840,76840.0,south,34.329,1,11.625,15,6009,18.08,Srrr
30713,2026-06-17 06:21:06,76840,76840.0,north,50.987,7,0.987,8,5200,44.74,Srrr
30712,2026-06-17 06:21:06,76830,76830.0,west,34.339,18,1.136,12,5600,69.33,Srrr
30711,2026-06-17 06:21:06,76830,76830.0,east,73.562,20,0.628,25,8000,91.86,Srrr
30710,2026-06-17 06:21:06,76830,76830.0,south,73.539,14,8.769,15,5999,72.06,Srrr
30709,2026-06-17 06:21:06,76830,76830.0,north,41.505,4,0.239,8,5200,32.04,Srrr
30708,2026-06-17 06:21:06,76820,76820.0,west,27.248,14,0.79,12,5600,51.33,Nrrr
30707,2026-06-17 06:21:06,76820,76820.0,east,67.134,20,0.907,25,8000,87.78,Nrrr
30706,2026-06-17 06:21:06,76820,76820.0,south,89.25,20,1.338,15,5995,97.75,Nrrr
30705,2026-06-17 06:21:06,76820,76820.0,north,33.603,2,0.156,8,5200,19.89,Nrrr
30704,2026-06-17 06:21:06,76810,76810.0,west,18.311,10,0.32,12,5600,36.76,Nrrr
30703,2026-06-17 06:21:06,76810,76810.0,east,59.127,20,0.24,25,8000,87.94,Nrrr
30702,2026-06-17 06:21:06,76810,76810.0,south,89.967,20,0.725,15,5995,97.6,Nrrr
30701,2026-06-17 06:21:06,76810,76810.0,north,41.575,1,9.13,8,5199,22.04,Nrrr
30700,2026-06-17 06:21:06,76800,76800.0,west,10.423,6,0.399,12,5600,20.77,Nrrr
30699,2026-06-17 06:21:06,76800,76800.0,east,49.824,20,1.295,25,8000,81.12,Nrrr
30698,2026-06-17 06:21:06,76800,76800.0,south,90.482,20,0.032,15,5995,98.11,Nrrr
30697,2026-06-17 06:21:06,76800,76800.0,north,82.103,16,12.852,8,5189,82.68,Nrrr
30696,2026-06-17 06:21:06,76790,76790.0,west,2.727,2,0.265,12,5600,4.24,Wrrr
30695,2026-06-17 06:21:06,76790,76790.0,east,42.852,20,0.326,25,8000,80.55,Wrrr
30694,2026-06-17 06:21:06,76790,76790.0,south,89.97,20,0.375,15,5995,100.0,Wrrr
30693,2026-06-17 06:21:06,76790,76790.0,north,90.055,20,0.691,8,5187,97.51,Wrrr
30692,2026-06-17 06:21:06,76780,76780.0,west,0.0,0,10.039,12,5600,0.59,Wrrr
30691,2026-06-17 06:21:06,76780,76780.0,east,33.692,20,0.708,25,8000,73.81,Wrrr
30690,2026-06-17 06:21:06,76780,76780.0,south,88.337,20,0.997,15,5995,96.31,Wrrr
30689,2026-06-17 06:21:06,76780,76780.0,north,89.158,20,0.344,8,5187,99.29,Wrrr
30688,2026-06-17 06:21:06,76770,76770.0,west,10.245,0,8.174,12,5600,4.22,Wrrr
30687,2026-06-17 06:21:06,76770,76770.0,east,26.643,20,1.155,25,8000,72.92,Wrrr
30686,2026-06-17 06:21:06,76770,76770.0,south,80.762,20,0.146,15,5995,95.37,Wrrr
30685,2026-06-17 06:21:06,76770,76770.0,north,89.553,20,0.782,8,5187,100.0,Wrrr
30684,2026-06-17 06:21:06,76760,76760.0,west,50.988,5,9.652,12,5596,35.79,Wrrr
30683,2026-06-17 06:21:06,76760,76760.0,east,18.705,20,1.05,25,8000,65.56,Wrrr
30682,2026-06-17 06:21:06,76760,76760.0,south,72.496,20,0.952,15,5995,90.8,Wrrr
30681,2026-06-17 06:21:06,76760,76760.0,north,90.396,20,0.324,8,5187,100.0,Wrrr
30680,2026-06-17 06:21:06,76750,76750.0,west,89.059,20,0.615,12,5586,100.0,Errr
30679,2026-06-17 06:21:06,76750,76750.0,east,9.492,11,0.713,25,8000,34.3,Errr
30678,2026-06-17 06:21:06,76750,76750.0,south,65.485,20,1.432,15,5995,91.64,Errr
30677,2026-06-17 06:21:06,76750,76750.0,north,90.216,20,0.215,8,5187,100.0,Errr
30676,2026-06-17 06:21:06,76740,76740.0,west,90.265,20,0.21,12,5586,100.0,Errr
30675,2026-06-17 06:21:06,76740,76740.0,east,2.428,3,0.927,25,8000,11.52,Errr
30674,2026-06-17 06:21:06,76740,76740.0,south,57.31,20,1.207,15,5995,84.78,Errr
30673,2026-06-17 06:21:06,76740,76740.0,north,89.952,20,0.07,8,5187,100.0,Errr
30672,2026-06-17 06:21:06,76730,76730.0,west,89.333,20,0.898,12,5586,100.0,Errr
30671,2026-06-17 06:21:06,76730,76730.0,east,0.555,0,8.455,25,8000,0.0,Errr
30670,2026-06-17 06:21:06,76730,76730.0,south,47.891,20,0.038,15,5995,81.94,Errr
30669,2026-06-17 06:21:06,76730,76730.0,north,90.389,20,1.275,8,5187,97.13,Errr
30668,2026-06-17 06:21:06,76720,76720.0,west,90.665,20,1.222,12,5586,100.0,Errr
30667,2026-06-17 06:21:06,76720,76720.0,east,0.3,0,9.692,25,8000,0.0,Errr
30666,2026-06-17 06:21:06,76720,76720.0,south,40.621,20,0.821,15,5995,77.92,Errr
30665,2026-06-17 06:21:06,76720,76720.0,north,89.131,20,0.237,8,5187,97.01,Errr
30664,2026-06-17 06:21:06,76710,76710.0,west,90.577,20,0.972,12,5586,98.85,Errr
30663,2026-06-17 06:21:06,76710,76710.0,east,0.0,0,8.736,25,8000,0.0,Errr
30662,2026-06-17 06:21:06,76710,76710.0,south,33.385,20,0.138,15,5995,76.09,Errr
30661,2026-06-17 06:21:06,76710,76710.0,north,89.269,20,1.395,8,5187,98.17,Errr
30660,2026-06-17 06:21:06,76700,76700.0,west,85.483,20,1.471,12,5586,100.0,Errr
30659,2026-06-17 06:21:06,76700,76700.0,east,17.593,2,10.145,25,7998,15.34,Errr
30658,2026-06-17 06:21:06,76700,76700.0,south,24.798,16,0.75,15,5995,60.32,Errr
30657,2026-06-17 06:21:06,76700,76700.0,north,90.262,20,1.013,8,5187,100.0,Errr
30656,2026-06-17 06:21:06,76690,76690.0,west,76.994,20,1.14,12,5586,96.73,Errr
30655,2026-06-17 06:21:06,76690,76690.0,east,58.239,12,9.608,25,7988,59.26,Errr
30654,2026-06-17 06:21:06,76690,76690.0,south,16.545,11,0.315,15,5995,42.47,Errr
30653,2026-06-17 06:21:06,76690,76690.0,north,83.551,18,0.449,8,5187,94.06,Errr
30652,2026-06-17 06:21:06,76680,76680.0,west,69.785,20,1.077,12,5586,89.9,Srrr
30651,2026-06-17 06:21:06,76680,76680.0,east,89.605,20,0.125,25,7980,98.76,Srrr
30650,2026-06-17 06:21:06,76680,76680.0,south,8.208,6,0.25,15,5995,22.34,Srrr
30649,2026-06-17 06:21:06,76680,76680.0,north,76.4,16,0.783,8,5187,83.27,Srrr
30648,2026-06-17 06:21:06,76670,76670.0,west,61.459,20,1.434,12,5586,88.3,Srrr
30647,2026-06-17 06:21:06,76670,76670.0,east,89.959,20,0.951,25,7980,97.27,Srrr
30646,2026-06-17 06:21:06,76670,76670.0,south,1.101,1,0.128,15,5995,3.46,Srrr
30645,2026-06-17 06:21:06,76670,76670.0,north,67.045,13,0.658,8,5187,70.98,Srrr
30644,2026-06-17 06:21:06,76660,76660.0,west,53.116,20,0.99,12,5586,85.82,Srrr
30643,2026-06-17 06:21:06,76660,76660.0,east,89.358,20,1.419,25,7980,100.0,Srrr
30642,2026-06-17 06:21:06,76660,76660.0,south,0.277,0,11.08,15,5995,0.0,Srrr
30641,2026-06-17 06:21:06,76660,76660.0,north,58.939,10,1.373,8,5187,54.08,Srrr
30640,2026-06-17 06:21:06,76650,76650.0,west,44.965,20,0.879,12,5586,81.03,Srrr
30639,2026-06-17 06:21:06,76650,76650.0,east,83.577,20,1.106,25,7980,94.68,Srrr
30638,2026-06-17 06:21:06,76650,76650.0,south,26.436,0,10.554,15,5995,13.45,Srrr
30637,2026-06-17 06:21:06,76650,76650.0,north,51.995,7,1.043,8,5187,41.76,Srrr
30636,2026-06-17 06:21:06,76640,76640.0,west,37.226,19,0.261,12,5586,72.84,Srrr
30635,2026-06-17 06:21:06,76640,76640.0,east,76.848,20,1.115,25,7980,92.77,Srrr
30634,2026-06-17 06:21:06,76640,76640.0,south,65.198,12,8.044,15,5986,67.54,Srrr
30633,2026-06-17 06:21:06,76640,76640.0,north,43.193,5,0.488,8,5187,36.3,Srrr
30632,2026-06-17 06:21:06,76630,76630.0,west,29.343,15,1.483,12,5586,60.73,Nrrr
30631,2026-06-17 06:21:06,76630,76630.0,east,68.561,20,0.433,25,7980,88.93,Nrrr
30630,2026-06-17 06:21:06,76630,76630.0,south,89.072,20,0.79,15,5980,96.65,Nrrr
30629,2026-06-17 06:21:06,76630,76630.0,north,35.293,2,0.346,8,5187,21.47,Nrrr
30628,2026-06-17 06:21:06,76620,76620.0,west,21.415,11,1.08,12,5586,42.36,Nrrr
30627,2026-06-17 06:21:06,76620,76620.0,east,60.031,20,0.92,25,7980,89.39,Nrrr
30626,2026-06-17 06:21:06,76620,76620.0,south,90.33,20,0.046,15,5980,98.48,Nrrr
30625,2026-06-17 06:21:06,76620,76620.0,north,34.25,0,12.465,8,5187,17.56,Nrrr
30624,2026-06-17 06:21:06,76610,76610.0,west,13.672,7,0.889,12,5586,25.1,Nrrr
30623,2026-06-17 06:21:06,76610,76610.0,east,51.348,20,0.595,25,7980,85.75,Nrrr
30622,2026-06-17 06:21:06,76610,76610.0,south,89.145,20,1.389,15,5980,99.7,Nrrr
30621,2026-06-17 06:21:06,76610,76610.0,north,74.977,13,12.725,8,5178,73.0,Nrrr
30620,2026-06-17 06:21:06,76600,76600.0,west,4.141,3,0.159,12,5586,8.63,Wrrr
30619,2026-06-17 06:21:06,76600,76600.0,east,43.006,20,0.404,25,7980,81.86,Wrrr
30618,2026-06-17 06:21:06,76600,76600.0,south,89.692,20,0.3,15,5980,99.16,Wrrr
30617,2026-06-17 06:21:06,76600,76600.0,north,89.027,20,0.165,8,5174,100.0,Wrrr
30616,2026-06-17 06:21:06,76590,76590.0,west,0.061,0,8.531,12,5586,0.0,Wrrr
30615,2026-06-17 06:21:06,76590,76590.0,east,36.594,20,1.373,25,7980,73.43,Wrrr
30614,2026-06-17 06:21:06,76590,76590.0,south,89.549,20,0.275,15,5980,100.0,Wrrr
30613,2026-06-17 06:21:06,76590,76590.0,north,90.552,20,1.059,8,5174,97.7,Wrrr
30612,2026-06-17 06:21:06,76580,76580.0,west,2.051,0,11.732,12,5586,2.42,Wrrr
30611,2026-06-17 06:21:06,76580,76580.0,east,27.839,20,0.943,25,7980,70.76,Wrrr
30610,2026-06-17 06:21:06,76580,76580.0,south,83.059,20,1.13,15,5980,94.85,Wrrr
30609,2026-06-17 06:21:06,76580,76580.0,north,89.684,20,1.084,8,5174,97.71,Wrrr
30608,2026-06-17 06:21:06,76570,76570.0,west,42.646,3,12.297,12,5584,29.51,Wrrr
30607,2026-06-17 06:21:06,76570,76570.0,east,20.513,20,1.334,25,7980,67.19,Wrrr
30606,2026-06-17 06:21:06,76570,76570.0,south,74.408,20,1.212,15,5980,90.1,Wrrr
30605,2026-06-17 06:21:06,76570,76570.0,north,89.771,20,0.031,8,5174,100.0,Wrrr
30604,2026-06-17 06:21:06,76560,76560.0,west,82.943,17,12.025,12,5574,88.73,Wrrr
30603,2026-06-17 06:21:06,76560,76560.0,east,11.981,13,0.43,25,7980,43.11,Wrrr
30602,2026-06-17 06:21:06,76560,76560.0,south,67.334,20,0.998,15,5980,87.1,Wrrr
30601,2026-06-17 06:21:06,76560,76560.0,north,90.309,20,1.333,8,5174,100.0,Wrrr
30600,2026-06-17 06:21:06,76550,76550.0,west,90.356,20,0.339,12,5572,100.0,Errr
30599,2026-06-17 06:21:06,76550,76550.0,east,3.39,5,1.482,25,7980,17.92,Errr
30598,2026-06-17 06:21:06,76550,76550.0,south,58.959,20,0.925,15,5980,83.89,Errr
30597,2026-06-17 06:21:06,76550,76550.0,north,90.261,20,0.192,8,5174,100.0,Errr
30596,2026-06-17 06:21:06,76540,76540.0,west,90.153,20,0.588,12,5572,98.4,Errr
30595,2026-06-17 06:21:06,76540,76540.0,east,0.0,0,8.728,25,7980,2.78,Errr
30594,2026-06-17 06:21:06,76540,76540.0,south,50.103,20,0.189,15,5980,83.64,Errr
30593,2026-06-17 06:21:06,76540,76540.0,north,89.319,20,1.119,8,5174,96.91,Errr
30592,2026-06-17 06:21:06,76530,76530.0,west,90.781,20,0.598,12,5572,100.0,Errr
30591,2026-06-17 06:21:06,76530,76530.0,east,0.0,0,9.363,25,7980,2.93,Errr
30590,2026-06-17 06:21:06,76530,76530.0,south,42.221,20,1.263,15,5980,81.66,Errr
30589,2026-06-17 06:21:06,76530,76530.0,north,90.122,20,1.236,8,5174,98.08,Errr
30588,2026-06-17 06:21:06,76520,76520.0,west,89.609,20,1.187,12,5572,98.69,Errr
30587,2026-06-17 06:21:06,76520,76520.0,east,0.807,0,10.516,25,7980,0.0,Errr
30586,2026-06-17 06:21:06,76520,76520.0,south,34.819,20,0.726,15,5980,78.0,Errr
30585,2026-06-17 06:21:06,76520,76520.0,north,89.285,20,0.612,8,5174,100.0,Errr
30584,2026-06-17 06:21:06,76510,76510.0,west,87.286,20,0.623,12,5572,99.88,Errr
30583,2026-06-17 06:21:06,76510,76510.0,east,9.899,0,9.712,25,7980,4.55,Errr
30582,2026-06-17 06:21:06,76510,76510.0,south,27.127,17,1.323,15,5980,62.06,Errr
30581,2026-06-17 06:21:06,76510,76510.0,north,89.692,20,0.745,8,5174,100.0,Errr
30580,2026-06-17 06:21:06,76500,76500.0,west,78.732,20,0.067,12,5572,97.48,Errr
30579,2026-06-17 06:21:06,76500,76500.0,east,50.323,10,12.28,25,7970,49.5,Errr
30578,2026-06-17 06:21:06,76500,76500.0,south,18.675,12,0.757,15,5980,45.08,Errr
30577,2026-06-17 06:21:06,76500,76500.0,north,85.143,19,0.085,8,5174,96.45,Errr
30576,2026-06-17 06:21:06,76490,76490.0,west,69.54,20,1.161,12,5572,88.71,Srrr
30575,2026-06-17 06:21:06,76490,76490.0,east,89.812,20,1.396,25,7960,99.46,Srrr
30574,2026-06-17 06:21:06,76490,76490.0,south,10.583,7,0.114,15,5980,27.62,Srrr
30573,2026-06-17 06:21:06,76490,76490.0,north,76.968,16,0.113,8,5174,84.49,Srrr
30572,2026-06-17 06:21:06,76480,76480.0,west,61.477,20,0.491,12,5572,89.29,Srrr
30571,2026-06-17 06:21:06,76480,76480.0,east,89.806,20,0.744,25,7960,100.0,Srrr
30570,2026-06-17 06:21:06,76480,76480.0,south,3.174,2,0.134,15,5980,10.19,Srrr
30569,2026-06-17 06:21:06,76480,76480.0,north,69.521,13,0.665,8,5174,67.01,Srrr
30568,2026-06-17 06:21:06,76470,76470.0,west,53.642,20,0.911,12,5572,82.07,Srrr
30567,2026-06-17 06:21:06,76470,76470.0,east,90.496,20,0.825,25,7960,99.84,Srrr
30566,2026-06-17 06:21:06,76470,76470.0,south,0.0,0,9.807,15,5980,2.85,Srrr
30565,2026-06-17 06:21:06,76470,76470.0,north,60.993,11,0.207,8,5174,60.64,Srrr
30564,2026-06-17 06:21:06,76460,76460.0,west,45.824,20,0.15,12,5572,82.34,Srrr
30563,2026-06-17 06:21:06,76460,76460.0,east,85.158,20,0.977,25,7960,96.73,Srrr
30562,2026-06-17 06:21:06,76460,76460.0,south,17.616,0,12.491,15,5980,5.73,Srrr
30561,2026-06-17 06:21:06,76460,76460.0,north,52.796,8,1.464,8,5174,46.76,Srrr
30560,2026-06-17 06:21:06,76450,76450.0,west,38.634,19,0.756,12,5572,73.52,Srrr
30559,2026-06-17 06:21:06,76450,76450.0,east,77.758,20,0.736,25,7960,93.9,Srrr
30558,2026-06-17 06:21:06,76450,76450.0,south,57.894,9,11.589,15,5973,55.0,Srrr
30557,2026-06-17 06:21:06,76450,76450.0,north,44.66,5,0.645,8,5174,33.7,Srrr
30556,2026-06-17 06:21:06,76440,76440.0,west,30.176,16,0.541,12,5572,63.69,Nrrr
30555,2026-06-17 06:21:06,76440,76440.0,east,70.509,20,0.105,25,7960,91.54,Nrrr
30554,2026-06-17 06:21:06,76440,76440.0,south,90.343,20,0.098,15,5965,100.0,Nrrr
30553,2026-06-17 06:21:06,76440,76440.0,north,38.137,3,1.248,8,5174,28.9,Nrrr
30552,2026-06-17 06:21:06,76430,76430.0,west,21.722,12,0.554,12,5572,47.81,Nrrr
30551,2026-06-17 06:21:06,76430,76430.0,east,61.405,20,1.415,25,7960,87.22,Nrrr
30550,2026-06-17 06:21:06,76430,76430.0,south,89.511,20,1.323,15,5965,98.85,Nrrr
30549,2026-06-17 06:21:06,76430,76430.0,north,30.111,0,0.489,8,5174,10.97,Nrrr
30548,2026-06-17 06:21:06,76420,76420.0,west,13.782,8,1.089,12,5572,29.13,Nrrr
30547,2026-06-17 06:21:06,76420,76420.0,east,53.407,20,1.409,25,7960,81.59,Nrrr
30546,2026-06-17 06:21:06,76420,76420.0,south,90.429,20,0.319,15,5965,100.0,Nrrr
30545,2026-06-17 06:21:06,76420,76420.0,north,65.16,10,12.935,8,5167,59.2,Nrrr
30544,2026-06-17 06:21:06,76410,76410.0,west,6.451,3,0.545,12,5572,11.86,Wrrr
30543,2026-06-17 06:21:06,76410,76410.0,east,44.622,20,0.737,25,7960,78.53,Wrrr
30542,2026-06-17 06:21:06,76410,76410.0,south,89.99,20,0.705,15,5965,98.35,Wrrr
30541,2026-06-17 06:21:06,76410,76410.0,north,89.882,20,0.075,8,5161,97.73,Wrrr
30540,2026-06-17 06:21:06,76400,76400.0,west,0.0,0,12.173,12,5572,0.0,Wrrr
30539,2026-06-17 06:21:06,76400,76400.0,east,37.645,20,1.495,25,7960,75.19,Wrrr
30538,2026-06-17 06:21:06,76400,76400.0,south,89.412,20,0.507,15,5965,97.77,Wrrr
30537,2026-06-17 06:21:06,76400,76400.0,north,89.996,20,1.338,8,5161,97.32,Wrrr
30536,2026-06-17 06:21:06,76390,76390.0,west,0.0,0,12.212,12,5572,0.0,Wrrr
30535,2026-06-17 06:21:06,76390,76390.0,east,29.3,20,1.04,25,7960,73.95,Wrrr
30534,2026-06-17 06:21:06,76390,76390.0,south,83.813,20,1.31,15,5965,98.61,Wrrr
30533,2026-06-17 06:21:06,76390,76390.0,north,90.541,20,0.973,8,5161,98.09,Wrrr
30532,2026-06-17 06:21:06,76380,76380.0,west,34.137,0,9.041,12,5572,15.86,Wrrr
30531,2026-06-17 06:21:06,76380,76380.0,east,22.045,20,0.302,25,7960,68.79,Wrrr
30530,2026-06-17 06:21:06,76380,76380.0,south,76.519,20,1.393,15,5965,95.73,Wrrr
30529,2026-06-17 06:21:06,76380,76380.0,north,90.729,20,1.471,8,5161,97.81,Wrrr
30528,2026-06-17 06:21:06,76370,76370.0,west,74.79,14,8.355,12,5562,76.64,Wrrr
30527,2026-06-17 06:21:06,76370,76370.0,east,14.299,15,0.151,25,7960,50.25,Wrrr
30526,2026-06-17 06:21:06,76370,76370.0,south,68.874,20,0.757,15,5965,91.83,Wrrr
30525,2026-06-17 06:21:06,76370,76370.0,north,90.445,20,1.122,8,5161,100.0,Wrrr
30524,2026-06-17 06:21:06,76360,76360.0,west,89.524,20,0.107,12,5558,98.84,Errr
30523,2026-06-17 06:21:06,76360,76360.0,east,4.95,6,1.264,25,7960,17.41,Errr
